product_id,brand,name,price,image_url,product_url,local_path
993068602,BlackHorn,Black Horn Erkek Bisiklet Yaka %100 Pamuk Oversize T-Shirt,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1764/prod/QC_PREP/20250927/03/7a8a5120-302b-3c04-b7df-f2b59e69d6b8/1_org_zoom.jpg,https://www.trendyol.com/blackhorn/black-horn-erkek-bisiklet-yaka-100-pamuk-oversize-t-shirt-p-993068602?boutiqueId=61&merchantId=119194,dataset/trendyol_images/993068602.jpg
925934512,DAXİS Sportwear Company,UNISEX Baskılı Bisiklet Yaka T-shirt,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1659/prod/QC/20250409/11/e1136d60-8dad-3b0d-b7cf-d37b3477163a/1_org_zoom.jpg,https://www.trendyol.com/daxis-sportwear-company/unisex-baskili-bisiklet-yaka-t-shirt-p-925934512?boutiqueId=61&merchantId=652320,dataset/trendyol_images/925934512.jpg
948959066,COOL TARZ,Canlı Siyah Erkek Yuvarlak Yaka Örme T-shirt,"332,25 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1700/prod/QC_PREP/20250626/14/f678b979-037c-3062-a095-b31e03c75f60/1_org_zoom.jpg,https://www.trendyol.com/cool-tarz/canli-siyah-erkek-yuvarlak-yaka-orme-t-shirt-p-948959066?boutiqueId=61&merchantId=481037,dataset/trendyol_images/948959066.jpg
894068063,COMBİNE MİCHAİL,Erkek %100 Pamuk 5-Li T-shirt Paketi Haki-Bordo-Gri-Lacivert-Fume,"791,78 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1788/prod/QC_ENRICHMENT/20251112/21/eec03171-ee10-3f53-9077-3a80508b5108/1_org_zoom.jpg,https://www.trendyol.com/combine-michail/erkek-100-pamuk-5-li-t-shirt-paketi-haki-bordo-gri-lacivert-fume-p-894068063?boutiqueId=61&merchantId=165925,dataset/trendyol_images/894068063.jpg
816103844,Mavi,Logo Baskılı Beyaz Basic Tişört Loose Fit / Bol Rahat Kesim 0612216-620,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1822/prod/QC_ENRICHMENT/20260208/04/1bd46474-689c-39a3-ba6d-2d09b1aefb38/1_org_zoom.jpg,https://www.trendyol.com/mavi/logo-baskili-beyaz-basic-tisort-loose-fit-bol-rahat-kesim-0612216-620-p-816103844?boutiqueId=61&merchantId=63,dataset/trendyol_images/816103844.jpg
817787397,Tudors,Unisex Oversize Geniş Kesim %100 Pamuk Yumuşak Dokulu Basic Bisiklet Yaka Beyaz Tişört,"398,56 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1754/prod/QC_ENRICHMENT/20250912/17/2a590d49-fb5a-3a59-abec-e88e34d08669/1_org_zoom.jpg,https://www.trendyol.com/tudors/unisex-oversize-genis-kesim-100-pamuk-yumusak-dokulu-basic-bisiklet-yaka-beyaz-tisort-p-817787397?boutiqueId=61&merchantId=139435,dataset/trendyol_images/817787397.jpg
1092337717,DARK LİNE,Sırt baskılı %100 pamuk Oversize t-shirt,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1816/prod/QC_PREP/20260126/12/52afc374-cf51-39bf-b135-6afb25f4a378/1_org_zoom.jpg,https://www.trendyol.com/dark-line/sirt-baskili-100-pamuk-oversize-t-shirt-p-1092337717?boutiqueId=61&merchantId=1200180,dataset/trendyol_images/1092337717.jpg
1053838708,qubo sportswear & company,qubo Unisex Oversize Baskılı Pamuklu Bisiklet Yaka Kısa Kollu T-shirt,"147,51 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1792/prod/QC_PREP/20251120/22/b4e29717-76b6-3fa9-9404-2571f80200c1/1_org_zoom.jpg,https://www.trendyol.com/qubo-sportswear-company/qubo-unisex-oversize-baskili-pamuklu-bisiklet-yaka-kisa-kollu-t-shirt-p-1053838708?boutiqueId=61&merchantId=888935,dataset/trendyol_images/1053838708.jpg
1083171751,gencerco,Bay/ Whatever Baskılı Basic Regular T-shirt,"141,50 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1811/prod/QC_PREP/20260111/23/18853d3d-a00d-341a-a8d9-799a5aae7a1e/1_org_zoom.jpg,https://www.trendyol.com/gencerco/bay-whatever-baskili-basic-regular-t-shirt-p-1083171751?boutiqueId=61&merchantId=948591,dataset/trendyol_images/1083171751.jpg
899269100,RAVANELLI,Erkek Tshirt Çekmeyen Pamuklu Kumaş Slim Fit Dar Kesim Polo Yaka Tişört,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1717/prod/QC_ENRICHMENT/20250730/16/01affff0-deed-3257-ad2a-071281470285/1_org_zoom.jpg,https://www.trendyol.com/ravanelli/erkek-tshirt-cekmeyen-pamuklu-kumas-slim-fit-dar-kesim-polo-yaka-tisort-p-899269100?boutiqueId=61&merchantId=140201,dataset/trendyol_images/899269100.jpg
889744520,BENROMA,Beyaz Dağ Baskılı Oversize Tişört,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1622/prod/QC/20250106/20/9894a41b-f63e-3e70-ab73-9466f8179323/1_org_zoom.jpg,https://www.trendyol.com/benroma/beyaz-dag-baskili-oversize-tisort-p-889744520?boutiqueId=61&merchantId=772770,dataset/trendyol_images/889744520.jpg
1055141896,Jack & Jones,JACK&JONES 12279100 JJBRANDY TEE 0 YAK AKISA KOL TSH,"436,65 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1792/prod/QC_PREP/20251124/13/8af6f7eb-be9b-3e7e-8276-7a0c0f840f15/1_org_zoom.jpg,https://www.trendyol.com/jack-jones/jack-jones-12279100-jjbrandy-tee-0-yak-akisa-kol-tsh-p-1055141896?boutiqueId=61&merchantId=109540,dataset/trendyol_images/1055141896.jpg
954361409,BRZ COLLECTION,Unisex Oversize GTA San Andreas Wasted T-shirt Siyah,"383,05 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1707/prod/QC_PREP/20250709/17/9eb897c3-3ef6-3821-996f-8836fa475162/1_org_zoom.jpg,https://www.trendyol.com/brz-collection/unisex-oversize-gta-san-andreas-wasted-t-shirt-siyah-p-954361409?boutiqueId=61&merchantId=409453,dataset/trendyol_images/954361409.jpg
968336143,Piano Luce,Erkek 5’li Paket T-Shirt – Kısa Kollu Bisiklet Yaka Regular Fit – 5 Renk Seçenekli,"619,40 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1772/prod/QC_ENRICHMENT/20251011/17/cfe8e50b-ba4c-3f37-9015-fdd3caef1f01/1_org_zoom.jpg,https://www.trendyol.com/piano-luce/erkek-5-li-paket-t-shirt-kisa-kollu-bisiklet-yaka-regular-fit-5-renk-secenekli-p-968336143?boutiqueId=61&merchantId=2231,dataset/trendyol_images/968336143.jpg
224778175,AC&Co / Altınyıldız Classics,Erkek/unisex Haki %100 Pamuk Slim Fit Dar Kesim Bisiklet Yaka Basic Tişört,"251,99 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1747/product/media/images/prod/PIM/20250926/12/7e5ce7f9-86c4-4dd7-8779-088fc30728ed/1_org_zoom.jpg,https://www.trendyol.com/ac-co-altinyildiz-classics/erkek-unisex-haki-100-pamuk-slim-fit-dar-kesim-bisiklet-yaka-basic-tisort-p-224778175?boutiqueId=61&merchantId=347,dataset/trendyol_images/224778175.jpg
809739422,GRIMELANGE,Antonıo Erkek Baskı Detaylı %100 Organik Pamuk Örme Oversize Yeşil T-shirt,"274,04 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1469/product/media/images/prod/QC/20240807/11/1c743bee-c9e5-3d80-90eb-5937a21cff70/1_org_zoom.jpg,https://www.trendyol.com/grimelange/antonio-erkek-baski-detayli-100-organik-pamuk-orme-oversize-yesil-t-shirt-p-809739422?boutiqueId=61&merchantId=165724,dataset/trendyol_images/809739422.jpg
964962276,H&M,Loose Fit Tişört,"324,99 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1719/prod/QC_PREP/20250804/17/93b95154-bef8-31ab-8281-5f16be87e028/1_org_zoom.jpg,https://www.trendyol.com/h-m/loose-fit-tisort-p-964962276?boutiqueId=61&merchantId=982060,dataset/trendyol_images/964962276.jpg
242489307,Madmext,Erkek Siyah Tişört 5684,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1822/prod/QC_ENRICHMENT/20260209/19/c71ab560-e5dc-33ee-a7c8-307966cd5b9b/1_org_zoom.jpg,https://www.trendyol.com/madmext/erkek-siyah-tisort-5684-p-242489307?boutiqueId=61&merchantId=105292,dataset/trendyol_images/242489307.jpg
90429989,GRIMELANGE,Solo Erkek %100 Organik Pamuklu Kalın Dokulu Comfort Fit Bisiklet Yakalı Beyaz T-shirt,"219,34 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1618/prod/QC/20241230/16/6140340e-d5c1-3488-831e-3bdaf5261678/1_org_zoom.jpg,https://www.trendyol.com/grimelange/solo-erkek-100-organik-pamuklu-kalin-dokulu-comfort-fit-bisiklet-yakali-beyaz-t-shirt-p-90429989?boutiqueId=61&merchantId=165724,dataset/trendyol_images/90429989.jpg
959902650,Lufian,Polo Yaka Erkek T-Shirt - Kısa Kol,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1807/prod/QC_PREP/20260107/11/f2d08eb4-d916-31a1-bb3d-88ef9735f187/1_org_zoom.jpg,https://www.trendyol.com/lufian/polo-yaka-erkek-t-shirt-kisa-kol-p-959902650?boutiqueId=61&merchantId=4593,dataset/trendyol_images/959902650.jpg
899213549,COMBİNE MİCHAİL,Erkek 4'Lü Basic T-shirt,"568,07 TL",https://cdn.dsmcdn.com/mnresize/400/-/ty1788/prod/QC_ENRICHMENT/20251112/20/2e13e3ee-990f-39ba-9f67-be8f6c715201/1_org_zoom.jpg,https://www.trendyol.com/combine-michail/erkek-4-lu-basic-t-shirt-p-899213549?boutiqueId=61&merchantId=165925,dataset/trendyol_images/899213549.jpg
854148805,H&M,Regular Fit Tişört,0 TL,https://cdn.dsmcdn.com/mnresize/400/-/ty1698/prod/QC_ENRICHMENT/20250623/10/aa7fc72c-9e5a-3f1c-b560-0983131c45f0/1_org_zoom.jpg,https://www.trendyol.com/h-m/regular-fit-tisort-p-854148805?boutiqueId=61&merchantId=982060,dataset/trendyol_images/854148805.jpg
